DateTime,520MX051D01.FIC0028.MEAS,520D007D02.TI0058.MEAS,530R001D01.FI0043.MEAS,530E001D01.FIC0015.MEAS,530R001D01.FIC0030.MEAS,530R001D01.FIC0047.MEAS,530C021D01.FIC0203.MEAS,530R001D02.FIC0230.MEAS,530R002D02.LI0010.MEAS,530M102D01.LIC0011.MEAS,530R002D02.PDI0148.MEAS,530M105D01.PDIC0149.MEAS,530F001D01.PIC0023.MEAS,530R002D02.TI0037.MEAS,530F001D01.TIC0012.MEAS,530M105D01.TIC0022.MEAS,530UZ1099E01.TZI0068A.MEAS,530M103D01.ZI2103A.MEAS,530M104D01.ZI2104A.MEAS,530M105D01.ZI2105A.MEAS,535D005D01.LI0011.MEAS,535INT920D01.TI0046.MEAS,labels
2024-12-06 02:09:00,4.52622413635254,127.154296875,2651.3740234375,1205.07543945313,2564.7333984375,310.869689941406,135.601989746094,5.49545478820801,52.4181518554688,28.867826461792,675.7421875,802.386840820313,1.4957811832428,728.278137207031,134.4375,684.48046875,150.873016357422,21.00390625,20.876953125,67.193359375,13.4377136230469,57.20703125,0
2024-12-06 02:12:00,4.52622413635254,127.271484375,2652.40771484375,1204.74084472656,2570.35717773438,312.105102539063,135.410949707031,5.49545478820801,52.1871337890625,29.3611965179443,805.3515625,786.621337890625,1.4957811832428,728.3125,134.5625,684.4951171875,150.741760253906,21.5546875,20.876953125,67.296875,13.4343957901001,57.099609375,0
2024-12-06 02:15:00,4.52622413635254,127.27734375,2647.58056640625,1205.72595214844,2571.91040039063,308.791748046875,135.494537353516,5.49545478820801,50.9966239929199,29.3117485046387,902.34375,800.192321777344,1.4957811832428,727.951599121094,134.53125,685.2802734375,150.873016357422,21.40625,20.876953125,66.919921875,13.4314775466919,57.099609375,0
2024-12-06 02:18:00,4.52622413635254,127.27734375,2646.68920898438,1204.43591308594,2565.56567382813,309.564880371094,135.613845825195,5.49545478820801,51.6399993896484,29.6014595031738,841.484375,801.9453125,1.4957811832428,727.779724121094,134.53125,685.1455078125,150.873016357422,21.3046875,20.876953125,67.021484375,13.4291763305664,57.099609375,0
2024-12-06 02:21:00,4.52622413635254,127.171875,2648.06225585938,1205.65197753906,2566.26000976563,310.637512207031,135.970932006836,5.49545478820801,51.7995681762695,30.6867580413818,873.203125,813.306396484375,1.4957811832428,727.951599121094,134.484375,684.5771484375,150.610504150391,22.0078125,20.876953125,67.04296875,13.4271049499512,57.3046875,0
2024-12-06 02:24:00,4.52622413635254,127.06640625,2641.9482421875,1202.53430175781,2568.75073242188,313.082458496094,135.850540161133,5.49545478820801,53.0629425048828,31.4702014923096,900.8984375,791.809387207031,1.4957811832428,728.209411621094,134.28125,684.3662109375,150.085479736328,21.95703125,20.876953125,67.1953125,13.4430379867554,57.201171875,0
2024-12-06 02:27:00,4.52622413635254,127.171875,2648.70141601563,1208.591796875,2573.94848632813,309.383819580078,135.878021240234,5.49545478820801,53.7201232910156,28.857120513916,862.96875,788.237487792969,1.4957811832428,728.501586914063,134.078125,684.052734375,149.691711425781,21.923828125,20.876953125,67.2265625,13.2341232299805,57.09375,0
2024-12-06 02:30:00,4.52622413635254,127.27734375,2653.8525390625,1205.29858398438,2573.18505859375,308.717407226563,135.976318359375,5.49545478820801,55.2953643798828,28.606315612793,754.8828125,782.660522460938,1.4957811832428,728.776550292969,133.859375,684.43359375,149.16667175293,21.888671875,20.876953125,67.39453125,13.3441019058228,57.09375,0
2024-12-06 02:33:00,4.52622413635254,127.27734375,2644.5224609375,1203.91870117188,2568.60522460938,312.410125732422,136.344635009766,5.49545478820801,52.9879837036133,28.990894317627,736.3671875,792.8984375,1.4957811832428,728.587524414063,133.734375,684.1083984375,148.772903442383,21.333984375,20.876953125,67.521484375,13.4512815475464,57.09375,0
2024-12-06 02:36:00,4.52622413635254,127.39453125,2643.45849609375,1206.25476074219,2567.40283203125,307.837921142578,136.214660644531,5.49545478820801,53.0737266540527,31.2202033996582,823.59375,792.168823242188,1.4957811832428,728.484375,133.578125,684.451171875,148.510375976563,22.193359375,20.876953125,67.26171875,13.4638433456421,57.09375,0
2024-12-06 02:39:00,4.52622413635254,127.39453125,2656.69604492188,1204.77612304688,2571.77465820313,311.740509033203,136.021713256836,5.49545478820801,53.6368179321289,30.0346927642822,785.390625,781.734680175781,1.4957811832428,728.3984375,133.28125,683.6689453125,148.247863769531,21.509765625,20.876953125,67.2734375,13.3649711608887,57.09375,0
2024-12-06 02:42:00,4.52622413635254,127.27734375,2652.11767578125,1205.59240722656,2580.09423828125,308.199310302734,135.482269287109,5.49545478820801,51.466869354248,28.910551071167,785.703125,814.624206542969,1.4957811832428,728.9140625,133.046875,683.87109375,147.9853515625,21.98046875,20.876953125,67.26171875,13.4719657897949,57.09375,0
2024-12-06 02:45:00,4.52622413635254,126.9609375,2652.60717773438,1203.30712890625,2570.65673828125,311.079925537109,135.751571655273,5.49545478820801,53.6482696533203,30.7692623138428,828.75,755.096252441406,1.4957811832428,728.260925292969,132.75,684.43359375,147.722839355469,22.5,20.876953125,67.490234375,13.4725866317749,57.09375,0
2024-12-06 02:48:00,4.52622413635254,126.744140625,2656.15185546875,1204.7431640625,2572.78466796875,310.542053222656,135.698532104492,5.49545478820801,54.1472854614258,31.3040447235107,715.4296875,770.009521484375,1.4957811832428,727.900024414063,132.625,683.5224609375,147.591583251953,22.076171875,20.876953125,67.66796875,13.4725866317749,57.1953125,0
2024-12-06 02:51:00,4.52622413635254,126.744140625,2647.28295898438,1204.87829589844,2572.62060546875,309.373870849609,135.633987426758,5.49545478820801,49.7974624633789,30.3783531188965,811.9140625,839.891235351563,1.4957811832428,728.089050292969,132.40625,684.123046875,147.460327148438,21.857421875,20.876953125,66.646484375,13.3835163116455,57.1953125,0
2024-12-06 02:54:00,4.52622413635254,126.849609375,2647.15576171875,1203.19018554688,2569.29248046875,312.859619140625,135.798065185547,5.49545478820801,55.0449333190918,29.3583431243896,720.0,760.401000976563,1.4957811832428,728.2265625,132.328125,684.1669921875,147.329071044922,22.337890625,20.876953125,67.6171875,13.4896697998047,56.978515625,0
2024-12-06 02:57:00,4.52622413635254,126.9609375,2651.08447265625,1208.00244140625,2560.66186523438,308.258544921875,135.439376831055,5.49545478820801,54.44775390625,29.3728904724121,785.2734375,754.710815429688,1.4957811832428,728.621887207031,132.453125,683.384765625,147.197799682617,21.712890625,20.876953125,67.869140625,13.3913612365723,57.080078125,0
2024-12-06 03:00:00,4.52622413635254,127.06640625,2649.25732421875,1205.15185546875,2562.53344726563,308.100708007813,135.152908325195,5.49545478820801,54.8686065673828,30.8442554473877,850.078125,748.413879394531,1.4957811832428,728.3125,132.3125,683.6455078125,146.935287475586,22.095703125,20.876953125,67.73046875,13.4966621398926,57.080078125,0
